Optimum Control ID,OC Description,SalesGroup,Combined Label,Red,Yellow,Green,GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g
R-68141,SQR|Perogy & Smokie|VEG,OK - SQUARE MEAL,Red,True,False,False,1277.651898999808,12.596612768932571,1.455811355698776,177.3,7833.78,386.58,3.81,53.65,2370.28,0.44
R-72695,SQR|Pistachio Crusted Halloumi,OK - SQUARE MEAL,Red,True,False,False,1273.6080736958818,10.995398994073442,2.148773725476745,256.32,9922.55,417.58,3.61,84.04,3253.3,0.7
R-72692,SQR|Pistachio Crusted salmon,OK - SQUARE MEAL,Yellow,False,True,False,974.260661931176,9.939390590712096,1.9301686834599383,286.34,2874.39,319.43,3.26,93.88,942.42,0.63
R-37055,SQR|Porchetta +1,OK - SQUARE MEAL,Red,True,False,False,1509.7167725103668,19.733054141320768,3.2062748656592315,258.29,8010.34,603.89,7.89,103.32,3204.14,1.28
R-40745,SQR|Pork Belly Bao+1,OK - SQUARE MEAL,Red,True,False,False,445.17971840259054,5.929171780099089,1.0147222532037503,75.63,2312.14,401.06,5.34,68.14,2083.01,0.91
R-54652,SQR|Pork Char Siu +1,OK - SQUARE MEAL,Red,True,False,False,1417.3217971948436,17.405743701522077,0.1081172839506172,310.44,7187.3,644.24,7.91,141.11,3266.95,0.05
R-50374,SQR|Pork Char Siu 115g,OK - SQUARE MEAL,Red,True,False,False,1291.043798958512,17.141678445790156,2.7474974160361194,231.92,6956.78,1075.87,14.28,193.27,5797.32,2.29
R-57582,SQR|Pork Katsu +1,OK - SQUARE MEAL,Yellow,False,True,False,810.8311602211922,8.411957776175111,1.5771974335073426,171.83,3355.86,303.11,3.14,64.24,1254.53,0.59
R-51311,SQR|Pulled Pork Tostada+1,OK - SQUARE MEAL,Red,True,False,False,1733.148485192355,19.836426433054704,3.756992025333967,256.67,8998.09,589.51,6.75,87.3,3060.57,1.28
R-56884,SQR|Ratatouille Spaghetti,OK - SQUARE MEAL,Green,False,False,True,209.1770561668343,2.227261886877349,0.4828968418041691,41.05,1540.22,91.74,0.98,18.0,675.54,0.21
R-51309,SQR|Roast|Cauliflower|Wedge+1,OK - SQUARE MEAL,Green,False,False,True,347.27583673977085,2.5823426263611804,1.0372578931872547,21.05,1204.87,91.39,0.68,5.54,317.07,0.27
R-61774,SQR|Root Veg Pot Pie + 1,OK - SQUARE MEAL,Green,False,False,True,488.1417476715392,3.997119020522522,1.5994470974963413,27.43,1334.17,120.83,0.99,6.79,330.24,0.4
R-57586,SQR|Salad|Greek,OK - SQUARE MEAL,Yellow,False,True,False,235.31780476717023,2.2567027472153898,0.4058891760761678,32.1,1627.79,196.1,1.88,26.75,1356.49,0.34
R-45203,SQR|Salmon Laksa,OK - SQUARE MEAL,Yellow,False,True,False,999.434187139421,9.748874323280525,1.2052640269657666,287.33,1509.27,327.68,3.2,94.21,494.84,0.4
R-71876,SQR|Salmon Marbella,OK - SQUARE MEAL,Yellow,False,True,False,871.4059503869696,9.28915234902736,1.9827072593657404,260.0,1359.38,305.76,3.26,91.23,476.98,0.7
R-45151,SQR|Shoyu Chicken +1,OK - SQUARE MEAL,Yellow,False,True,False,1039.3037250819948,23.151672539557264,2.540733916193173,142.71,512.28,305.68,6.81,41.97,150.67,0.75
R-51305,SQR|Shoyu Tofu+1,OK - SQUARE MEAL,Green,False,False,True,461.7673755299775,1.9046500967166824,0.9713315977977428,73.81,449.29,144.3,0.6,23.07,140.4,0.3
R-71713,SQR|Shrimp n Grits,OK - SQUARE MEAL,Red,True,False,False,4407.19185382729,15.6951716229909,1.7028751486580815,239.63,10874.99,1916.17,6.82,104.19,4728.26,0.74
R-57352,SQR|Spanish Cod+1,OK - SQUARE MEAL,Yellow,False,True,False,1074.099259779858,12.24043851364378,2.2454088319309866,309.06,1952.42,268.52,3.06,77.26,488.1,0.56
R-59717,SQR|Spicy Soy Green Beans.,OK - SQUARE MEAL,Yellow,False,True,False,263.32761285714287,0.9558512959183671,1.93003942755102,0.56,21.39,172.11,0.62,0.37,13.98,1.26
R-41085,SQR|Spicy Soy Salmon+1,OK - SQUARE MEAL,Yellow,False,True,False,910.2022525284892,9.847629095830555,1.1309459703316551,269.94,1332.51,341.54,3.7,101.29,500.0,0.42
R-41089,SQR|Spicy Soy Tofu+1,OK - SQUARE MEAL,Green,False,False,True,420.9197752706666,1.3955666258748154,0.5855572079598983,68.84,251.16,152.23,0.5,24.9,90.84,0.21
R-45199,SQR|STEW|BoKhoBeef+1,OK - SQUARE MEAL,Red,True,False,False,2620.451510932614,20.68446752685402,7.738587874942822,164.61,3888.63,1007.87,7.96,63.31,1495.63,2.98
R-61807,SQR|STEW|Mushroom & Squash +1,OK - SQUARE MEAL,Green,False,False,True,280.14214808246766,3.138038203015773,0.6658573886435784,20.06,984.11,69.17,0.77,4.95,242.99,0.16
R-45125,SQR|STEW|Tomato Spanish+1,OK - SQUARE MEAL,Green,False,False,True,439.9849329081898,2.14448184259193,1.7686587690813012,87.65,703.24,129.41,0.63,25.78,206.84,0.52
R-57329,SQR|Sweet Potato Katsu+1,OK - SQUARE MEAL,Green,False,False,True,444.3643842779597,3.4011866364054035,0.82265482365246,103.86,1324.79,134.66,1.03,31.47,401.45,0.25
R-51468,SQR|Tandoori Chicken Leg +1,OK - SQUARE MEAL,Red,True,False,False,1561.7034132167912,36.82080612078123,3.6469990322671153,190.78,944.06,446.2,10.52,54.51,269.73,1.04
R-57334,SQR|Tempe Marbella,OK - SQUARE MEAL,Green,False,False,True,284.65088361499613,0.9086150106837608,0.7117490816822066,3.75,167.74,177.91,0.57,2.34,104.84,0.44
R-45190,SQR|Thai Chicken Thigh +1,OK - SQUARE MEAL,Green,False,False,True,194.19534109617527,0.9181159771055992,0.10188134398675,78.85,957.19,99.84,0.47,40.54,492.13,0.05
R-57350,SQR|Thai Green Fish Curry+1,OK - SQUARE MEAL,Yellow,False,True,False,1073.433686102181,9.523194988058592,1.9085366628608071,264.99,1283.35,338.62,3.0,83.59,404.84,0.6
R-49260,SQR|TOFU|Thai Green Curry ,OK - SQUARE MEAL,Green,False,False,True,469.4584411140317,0.8214891959667658,0.447571141894989,1.86,44.58,230.13,0.4,0.91,21.85,0.22
R-57342,SQR|Veg Bangers & Mash+1,OK - SQUARE MEAL,Red,True,False,False,1115.4700625050282,14.01477085478712,2.8103426184915237,173.48,5370.72,341.12,4.29,53.05,1642.42,0.86
R-55609,SQR|Veg Fried Rice,OK - SQUARE MEAL,Green,False,False,True,165.73754601398602,0.8362688344988345,0.2785581165501165,72.92,309.37,97.49,0.49,42.89,181.98,0.16
R-57810,SQR|Vegan Lettuce Wrap +1,OK - SQUARE MEAL,Green,False,False,True,685.412430630703,4.616147492325714,1.478848883743676,123.51,4303.98,142.79,0.96,25.73,896.66,0.31
R-44350,SQR|Vegan Pad Thai,OK - SQUARE MEAL,Green,False,False,True,212.39836237149945,1.0541584245008502,0.3499646884591961,83.2,972.1,129.12,0.64,50.58,590.94,0.21
R-53169,SQR|Vegetable Tagine|Popup,OK - SQUARE MEAL,Green,False,False,True,661.8850846745013,2.8381408393024077,2.0570287120196697,192.21,1283.99,104.23,0.45,30.27,202.2,0.32
R-67986,SQR|Vegetarian Biryani,OK - SQUARE MEAL,Green,False,False,True,365.7451435383897,2.5532887611037314,1.1841415664927788,81.54,1655.97,164.38,1.15,36.65,744.26,0.53
R-68127,SQR|Zaatar Chicken Cutlet,OK - SQUARE MEAL,Yellow,False,True,False,722.7288330814699,12.994334280313357,2.001069296921491,79.61,2356.09,272.73,4.9,30.04,889.09,0.76
R-68134,SQR|Zaatar Eggplant Cutlet,OK - SQUARE MEAL,Green,False,False,True,487.6358175169664,4.558950047555717,1.3732000503472588,73.75,2776.41,133.6,1.25,20.21,760.66,0.38
R-51466,SRQ|Beef Short Ribs+2,OK - SQUARE MEAL,Red,True,False,False,7589.279267423939,61.075667531801685,22.821285550223227,311.73,11765.58,1806.97,14.54,74.22,2801.33,5.43
R-72703,VEG|Beet Poke Bowl,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,376.9595786918388,4.003798781732864,1.075714557355958,36.94,788.84,79.86,0.85,7.83,167.13,0.23
R-54202,VEG|Bibimbap Bowl,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,567.4815481179919,4.384407169908998,1.0432456118504143,115.98,2083.23,137.74,1.06,28.15,505.64,0.25
R-27275,VEG|Bowl|Black Bean Breakfast,OK - VEGETARIAN KITCHEN,Green,False,False,True,680.7801133133167,6.299781446631584,2.8611872567044565,70.16,1844.6,167.27,1.55,17.24,453.22,0.7
R-43738,VEG|BOWL|Dobanjiang Noodle ,OK - VEGETARIAN KITCHEN,Green,False,False,True,342.8344463708732,3.963679505525485,0.9187516674808558,68.77,2452.03,107.47,1.24,21.56,768.66,0.29
R-36666,VEG|Bowl|Five Alarm,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,516.5070417452367,3.4415703600203567,1.2220330527938963,108.31,1106.59,145.09,0.97,30.42,310.84,0.34
R-35341,VEG|Bowl|Polenta,OK - SIDES,Yellow,False,True,False,921.844047909893,6.455655811991221,1.5208620710426648,52.73,4193.31,347.87,2.44,19.9,1582.38,0.57
R-61110,VEG|Bowl|Spicy Tofu,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,527.6692958618394,1.5441976621557456,0.8777647787782108,102.92,2323.57,160.87,0.47,31.38,708.41,0.27
R-55116,VEG|Breakfast Chilaquiles,OK - VEGETARIAN KITCHEN,Green,False,False,True,630.6487684857757,6.085320920143417,1.4475271250535922,74.72,3343.19,146.66,1.42,17.38,777.49,0.34
R-73217,VEG|Burger|Lions Mane,OK - VEGETARIAN KITCHEN,Green,False,False,True,398.5749289464218,2.52659505192776,1.344672808802622,46.8,1527.87,142.35,0.9,16.71,545.67,0.48
R-73230,VEG|Burrito Bowl,OK - VEGETARIAN KITCHEN,Green,False,False,True,424.87563282982114,2.2499457265625264,1.1776912132290465,91.67,717.63,127.97,0.68,27.61,216.15,0.35
R-28328,VEG|Chickpea Masala,OK - VEGETARIAN KITCHEN,Green,False,False,True,243.72295912531595,1.4247708126863088,1.2429311301560275,8.02,463.28,143.28,0.84,4.71,272.36,0.73
R-32886,VEG|Curried Chickpea Bowl,OK - VEGETARIAN KITCHEN,Green,False,False,True,482.66593060576577,1.9236347836682912,2.4308379671358775,81.48,623.85,160.62,0.64,27.11,207.6,0.81
R-53342,VEG|Falafel Bowl,OK - VEGETARIAN KITCHEN,Green,False,False,True,394.5943837985202,2.681270616623113,1.5805082792328895,58.23,2745.96,116.4,0.79,17.18,810.02,0.47
R-50527,VEG|French Toast|Blueberry,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,65.60235461538461,0.1453205128205128,0.0538512820512819,12.29,481.3,149.1,0.33,27.93,1093.86,0.12
R-56637,VEG|French Toast|Eggnog,OK - SIDES,Yellow,False,True,False,376.28230234604126,4.718180303030305,0.5788724926686208,52.62,1644.65,231.56,2.9,32.38,1012.09,0.36
R-71074,VEG|French Toast|Strawberry,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,61.789552289803225,0.1423141221793303,0.048547525342874,12.19,478.09,140.43,0.32,27.7,1086.57,0.11
R-56451,VEG|FrenchToast|Corn Flake,OK - GRILL KITCHEN BREAKFAST,Yellow,False,True,False,457.717952419355,4.524854166666669,0.738127258064514,72.9,1870.52,226.03,2.23,36.0,923.71,0.36
R-50526,VEG|FrenchToast|PeachCompote,OK- VEGETARIAN KITCHEN FEATURE,Yellow,False,True,False,390.0079666129035,4.39496666666667,0.6044763387096752,49.41,1504.56,208.0,2.34,26.35,802.43,0.32
R-61906,VEG|HASH|Sweet Potato & Kale,OK - VEGETARIAN KITCHEN,Green,False,False,True,557.3027413355073,7.3653818380614595,0.920026470101524,67.35,2400.81,153.53,2.03,18.55,661.38,0.25
R-73234,VEG|Hazelnut Gnocchi,OK- VEGETARIAN KITCHEN FEATURE,Yellow,False,True,False,1013.701470980053,8.038115783166651,2.086357309189432,158.65,7990.7,290.46,2.3,45.46,2289.6,0.6
R-48488,VEG|Huevos Rancheros,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,348.44487371564685,3.952750844931967,0.7472591430532043,48.94,2075.9,229.54,2.6,32.24,1367.52,0.49
R-56539,VEG|Hulk Bowl,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,230.45511879545208,1.4175544903062651,0.5959051720374942,11.28,465.76,113.52,0.7,5.56,229.44,0.29
R-27383,VEG|Incredibowl,OK - VEGETARIAN KITCHEN,Green,False,False,True,276.57447524131277,1.5495854860728075,0.867375113072256,79.06,3593.71,82.41,0.46,23.56,1070.83,0.26
R-57098,VEG|Kale Wh Bean Quesadilla,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,1231.5235369892753,9.769585306684911,2.0285380818901,143.32,8329.86,319.88,2.54,37.23,2163.6,0.53
R-25415,VEG|King Oyster Mushroom Bowl,OK - VEGETARIAN KITCHEN,Green,False,False,True,310.65278696825396,2.288108522032938,1.06889524968254,49.14,1098.61,87.51,0.64,13.84,309.47,0.3
R-35515,VEG|Lentil Sloppy,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,313.7450804520803,2.5877174092825053,1.3266058286856446,42.31,1401.06,107.08,0.88,14.44,478.18,0.45
R-61748,Veg|Loaded Sweet Potato.,OK - VEGETARIAN KITCHEN,Green,False,False,True,449.9374648619676,2.7871107234729133,1.6034874030401316,15.44,946.9,86.53,0.54,2.97,182.1,0.31
R-71723,VEG|Mediterranean Gnocchi,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,647.3534586580085,5.0595532776747065,1.7542345423623855,100.31,4207.82,179.82,1.41,27.86,1168.84,0.49
R-35782,VEG|MIso Glazed Veg Bowl,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,316.1737575426903,1.747705893233376,0.5881575336088607,78.93,614.87,109.03,0.6,27.22,212.02,0.2
R-59584,VEG|Mujadara,OK - VEGETARIAN KITCHEN,Green,False,False,True,224.52089458065,1.27695468109134,1.0053643095845746,43.03,613.67,121.86,0.69,23.35,333.06,0.55
R-68190,VEG|Mushroom B'Fast Bowl,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,326.3687359129725,4.104475341455502,0.5816607959059534,46.01,1837.31,185.44,2.33,26.14,1043.93,0.33
R-54647,VEG|Omelet|Ched Green Onion,OK - VEGETARIAN KITCHEN,Red,True,False,False,658.8606214059589,9.267344897366684,1.21339193873576,107.57,3858.83,385.3,5.42,62.91,2256.63,0.71
R-56696,VEG|Omelet|Mushroom Pesto,OK - VEGETARIAN KITCHEN,Red,True,False,False,789.5374623926693,10.919403000251323,1.4234217690909414,130.8,4993.52,358.88,4.96,59.45,2269.78,0.65
R-50555,VEG|Omelet|Spinach Goat Cheese,OK - VEGETARIAN KITCHEN,Red,True,False,False,629.9998902691511,9.199252868973677,1.1097328808044955,103.86,3659.31,333.33,4.87,54.95,1936.14,0.59
R-55222,VEG|Omelette|3 Cheese,FT OASIS/CHAAT,Red,True,False,False,1108.3274277256814,15.466199982167955,1.73982182270902,192.03,7518.85,486.11,6.78,84.22,3297.74,0.76
R-56697,VEG|Omelette|Asparagus,OK - VEGETARIAN KITCHEN,Red,True,False,False,620.2863714285714,9.143494897959185,1.1346969387755104,103.42,3588.64,342.7,5.05,57.14,1982.67,0.63
R-58351,VEG|Pasta|Harvest Squash,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,495.607767798728,3.036973567052835,0.8274126957900945,70.9,3553.65,123.13,0.75,17.61,882.89,0.21
R-36568,VEG|Pasta|Spinach Avocado,OK - VEGETARIAN KITCHEN,Green,False,False,True,304.9346390552454,2.3273896975004496,0.8315545798972407,46.05,1781.65,113.99,0.87,17.21,666.04,0.31
R-71720,VEG|Pistachio Pesto Penne,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,963.4259247404132,6.355607112734435,2.7969112969493577,156.44,7476.0,249.83,1.65,40.57,1938.67,0.73
R-71732,VEG|Planet Breaky Bowl|Shroom,OK - VEGETARIAN KITCHEN,Green,False,False,True,313.1008962146847,2.078261279721876,1.4681204381323787,13.19,477.03,85.78,0.57,3.61,130.69,0.4
R-50401,VEG|Platter|Mezze,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,640.2092427522232,4.739705465855192,2.048118017242313,58.77,2341.39,149.76,1.11,13.75,547.69,0.48
R-56509,VEG|Quesadilla|Breakfast,OK - VEGETARIAN KITCHEN,Red,True,False,False,1271.3889713116446,15.201218326682064,2.7707134650330976,212.84,8510.19,334.58,4.0,56.01,2239.52,0.73
R-61733,VEG|Quiche|Asparagus,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,716.7746742857144,7.066881122448981,1.2275386734693758,90.82,4123.56,278.36,2.74,35.27,1601.38,0.48
R-61732,VEG|Quiche|Leek & Ricotta,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,777.9464345453515,7.951457033167766,1.2042179519817755,102.67,4785.57,308.1,3.15,40.66,1895.28,0.48
R-46913,VEG|Roasted Veg Quesadilla,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,1354.15349114354,10.873625877846386,2.55776804333539,147.98,8416.03,338.54,2.72,36.99,2104.01,0.64
R-56688,VEG|Shakshuka,OK - VEGETARIAN KITCHEN,Green,False,False,True,451.99646830757706,5.124363206847041,0.9078203523445246,68.05,2790.75,138.01,1.56,20.78,852.14,0.28
R-35319,VEG|SOUP|Miso Dumpling ,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,447.42887437683055,2.4638886534656734,0.5371707932296356,173.39,1446.71,88.08,0.49,34.13,284.79,0.11
R-27405,VEG|Southwest Bowl,OK - VEGETARIAN KITCHEN,Green,False,False,True,467.5422021419934,2.7432108841819343,1.515302320422805,68.94,945.09,135.52,0.8,19.98,273.94,0.44
R-55133,VEG|Spin Artichoke Quesadilla,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,1240.1099264608404,10.644663022767052,1.8408480647279968,150.23,8514.78,275.58,2.37,33.38,1892.17,0.41
R-60319,VEG|Spin Mush Avo Quesadilla,OK- VEGETARIAN KITCHEN FEATURE,Yellow,False,True,False,1310.7538290831833,10.90032936112152,2.1438952317088895,159.33,8916.92,315.84,2.63,38.39,2148.66,0.52
R-68194,VEG|Sweet Potato B'Fast Bowl,OK - VEGETARIAN KITCHEN,Green,False,False,True,222.1187456251696,2.918185168939525,0.6034950727507896,25.85,851.71,143.3,1.88,16.68,549.49,0.39
R-37091,VEG|Sweet&SourTofu,OK - VEGETARIAN KITCHEN,Green,False,False,True,1190.0003505571951,2.0571146884582165,1.345685783409548,144.3,535.11,240.89,0.42,29.21,108.32,0.27
R-35461,VEG|Tabbouleh Bowl,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,581.4584892412231,2.6961668847970715,2.1850549564754895,134.66,7037.59,157.58,0.73,36.49,1907.21,0.59
R-55152,VEG|Tempeh Enchilada,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,435.4254515531643,4.023515652871287,0.9821480257819066,67.95,2990.8,166.19,1.54,25.94,1141.53,0.37
R-72998,VEG|Tempeh|Taco,OK - VEGETARIAN KITCHEN,Yellow,False,True,False,228.56371353566033,2.035325062183714,0.4900718679544333,35.67,1649.51,169.31,1.51,26.42,1221.86,0.36
R-61744,VEG|Toast|Charred Broccoli,OK- VEGETARIAN KITCHEN FEATURE,Yellow,False,True,False,547.7989825778735,5.494168539205159,1.0936010182599305,95.35,4386.56,287.56,2.88,50.05,2302.66,0.57
R-50561,VEG|Toast|Dill Caper Crm Chees,OK - VEGETARIAN KITCHEN,Red,True,False,False,481.0259036866359,5.077977190340789,0.609857309400081,82.65,4186.8,467.02,4.93,80.24,4064.85,0.59
R-58716,VEG|Toast|Mushroom,OK - VEGETARIAN KITCHEN,Green,False,False,True,222.86066783956983,2.3493645893014223,0.5103787640310212,36.07,1381.3,146.62,1.55,23.73,908.75,0.34
R-27273,VEG|Toast|OK Avocado,OK - VEGETARIAN KITCHEN,Green,False,False,True,219.54384222015767,1.848612323643623,0.4797934486373019,40.63,1759.07,97.53,0.82,18.05,781.46,0.21
R-73241,VEG|Toast|Roasted Tomato,OK- VEGETARIAN KITCHEN FEATURE,Green,False,False,True,322.33650311111114,1.9077600253968257,0.8077455574603124,42.89,2074.04,146.52,0.87,19.5,942.75,0.37
R-56510,VEG|Toast|Southwest Avocado,OK - VEGETARIAN KITCHEN,Green,False,False,True,397.88584562311826,3.4197667989954934,1.3464919869182006,48.2,2026.16,132.63,1.14,16.07,675.39,0.45
R-56511,VEG|Toast|Westcoast Avocado,OK - VEGETARIAN KITCHEN,Red,True,False,False,2436.3672753859296,8.431251739819505,4.30356240780859,919.58,63714.19,1476.59,5.11,557.32,38614.66,2.61
R-27272,VEG|Tuscan Breakfast Bowl,OK - SQUARE MEAL,Green,False,False,True,489.4792691293074,3.2019303169994773,1.847963770735955,49.28,1227.13,127.8,0.84,12.87,320.4,0.48
R-61743,ALF|Flatbread|Sweet Potato,OK - AL FORNO,Yellow,False,True,False,653.4306160435722,6.63022760075209,0.9236350200207004,99.74,4646.78,330.02,3.35,50.37,2346.86,0.47
R-72973,Salad|Beet Goat Cheese,OK - FLEX KITCHEN,Yellow,False,True,False,423.7914503187383,3.632565553967159,0.6848140762010655,73.95,4379.76,169.52,1.45,29.58,1751.9,0.27
R-72448,SANDWICH|TLT,OK - SANDWICH KITCHEN,Green,False,False,True,538.9582029741039,2.855823376661011,1.2949219546290298,46.49,1602.79,162.93,0.86,14.05,484.52,0.39
R-73586,BURRITO|Beef,OK - FLEX KITCHEN,Red,True,False,False,3275.6127986042484,25.835700081958876,9.660491388176103,214.25,7611.61,880.54,6.95,57.59,2046.13,2.6
R-73587,Burrito|Salsa chicken,OK - BURRITO KITCHEN ,Yellow,False,True,False,1052.6777965606836,13.682702096872912,2.689775344204512,138.31,3933.56,282.98,3.68,37.18,1057.41,0.72
R-44024,GRL|Breakfast Wrap,OK - GRILL KITCHEN BREAKFAST,Red,True,False,False,1681.1036078899283,23.326909003772723,3.6211923705145903,306.47,9258.96,524.53,7.28,95.62,2888.91,1.13
R-73945,GRL|Vegan Omelette,OK - GRILL KITCHEN BREAKFAST,Green,False,False,True,110.63011290174084,0.4706075652120705,0.242010673439111,1.42,61.27,154.19,0.66,1.98,85.39,0.34
R-58860,SQR|Seafood Pot Pie,OK - SQUARE MEAL,Yellow,False,True,False,1428.4684492614497,12.428560121574945,1.7922241980132405,174.52,5101.33,439.53,3.82,53.7,1569.64,0.55
R-51258,BRUNCH|Quiche|Denver,OK - SQUARE MEAL,Red,True,False,False,741.1742683999889,8.196315305999162,1.313189548148494,109.12,4315.95,349.61,3.87,51.47,2035.83,0.62
R-35014,GRL|Yam Fries,OK - GRILL KITCHEN DAY,Green,False,False,True,90.36087142857144,1.0664948979591835,0.1288469387755101,0.57,16.77,52.84,0.62,0.33,9.81,0.08
P-26234,BATCH|Roasted Garlic Bread,PREP,Yellow,False,True,False,3466.051238181848,32.86515818181848,5.561250000000052,527.75,22923.99,270.79,2.57,41.23,1790.94,0.43
P-72699,COOKED| Pearl Couscous,,Green,False,False,True,3364.49,29.62,11.093999999999788,875.15,26167.17,84.11,0.74,21.88,654.18,0.28
P-36061,COOKED|Cous-Cous|Citrus,PREP,Green,False,False,True,5093.816397711368,42.29953783525804,17.098043966151945,1102.43,33911.98,84.9,0.7,18.37,565.2,0.28
P-43747,COOKED|Elotes,PREP,Green,False,False,True,4415.626214285714,23.79494897959184,8.627219387755101,177.17,4138.92,133.81,0.72,5.37,125.42,0.26
P-56249,COOKED|Polenta Fries,PREP,Green,False,False,True,4011.712600393028,25.661572770400028,11.594549001155489,175.05,6225.58,80.23,0.51,3.5,124.51,0.23
P-26143,COOKED|Rice|BrownBasmati*,PREP,Green,False,False,True,5727.97,11.978,4.9042,3561.77,10456.36,126.28,0.26,78.52,230.52,0.11
P-71646,DRESSING|Vin|Berry Balsamic,,Yellow,False,True,False,2135.119266666667,1.2651666666666668,6.9806333333333335,184.37,10299.09,251.19,0.15,21.69,1211.66,0.82
P-71644,DRESSING|Vin|Cilantro Cumin,,Red,True,False,False,3390.2448786931823,0.8346036931818182,13.554540880681818,188.06,14199.51,398.85,0.1,22.12,1670.53,1.59
P-71649,DRESSING|Vin|Cilantro Lime Gin,,Yellow,False,True,False,3263.8932181818186,2.0301181818181817,14.002698181818182,168.62,12464.16,326.39,0.2,16.86,1246.42,1.4
P-71648,DRESSING|Vin|Creamy Greek,,Yellow,False,True,False,3319.3478,22.540000000000003,5.333399999999999,261.44,13983.33,331.93,2.25,26.14,1398.33,0.53
P-71642,DRESSING|Vin|Green Goddess,,Green,False,False,True,2248.9283396029473,1.5759379162592897,8.19244625682921,15.46,530.48,264.58,0.19,1.82,62.41,0.96
P-71645,DRESSING|Vin|Honey Citrus,,Yellow,False,True,False,2464.4486,0.6255,10.2396,124.24,9065.28,246.44,0.06,12.42,906.53,1.02
P-71641,DRESSING|Vin|Maple Dijon,,Red,True,False,False,4099.501,0.3455,16.633399999999998,192.42,14648.77,409.95,0.03,19.24,1464.88,1.66
P-71647,DRESSING|Vin|Mint,,Red,True,False,False,3136.718672213062,0.5050667046556747,13.470273339242734,163.0,12338.12,418.23,0.07,21.73,1645.08,1.8
P-71643,DRESSING|vin|Miso Ginger,,Green,False,False,True,2025.0302,1.883,7.186899999999996,10.19,430.87,238.24,0.22,1.2,50.69,0.85
