Optimum Control ID,OC Description,SalesGroup,Combined Label,Red,Yellow,Green,GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g
R-56937,HS|Glazed Beans|SIDE,FT SIDES ,Yellow,False,True,False,258.58713333333327,0.6591805555555555,1.7779305555555556,3.98,304.98,258.59,0.66,3.98,304.98,1.78
R-62242,HS|Glazed Parsnip&Carrots|SIDE,FT SIDES ,Green,False,False,True,84.36036510669976,1.9312507518610416,0.1208211732009925,3.19,55.17,59.41,1.36,2.25,38.85,0.09
R-71708,HS|Gravy|Turkey,FEAST,Green,False,False,True,94.01784081904762,0.8236579172619048,0.1441443295238088,10.12,441.42,156.7,1.37,16.87,735.7,0.24
R-71710,HS|Grilled Pita & Tzatziki,FT HOMESKILLET,Yellow,False,True,False,223.21826478012952,2.0701255682746194,0.4193781547856082,36.26,1318.25,186.02,1.73,30.22,1098.54,0.35
R-45444,HS|Honey Garlic Pork|PLATE,FT HOMESKILLET,Yellow,False,True,False,936.3967789956469,10.997675641017446,1.984365452796898,207.98,4578.59,266.02,3.12,59.09,1300.74,0.56
R-73176,HS|Jalapeno Cheddar Hushpuppie,FT HOMESKILLET,Yellow,False,True,False,133.5566771695594,1.324485981308411,0.3375989319092066,31.16,1096.05,145.05,1.44,33.84,1190.39,0.37
R-67344,HS|Jerk Chicken|PLATE,FT HOMESKILLET,Yellow,False,True,False,1012.7928047159478,15.0851972863926,3.27355832856221,131.91,937.33,313.56,4.67,40.84,290.2,1.01
R-57583,HS|Katsu|Pork,FT HOMESKILLET,Yellow,False,True,False,1371.100857741788,16.460785975014183,2.6617891530831184,272.41,6476.37,334.41,4.01,66.44,1579.6,0.65
R-57581,HS|Katsu|Sweet Potato,FT HOMESKILLET,Green,False,False,True,435.5501695845706,2.399678583061241,1.018993013349266,90.75,1045.85,114.62,0.63,23.88,275.22,0.27
R-48840,HS|Kung Pao|Chicken,FEAST,Yellow,False,True,False,871.2209961686547,14.877254964869186,1.92864806947221,184.84,5588.45,244.04,4.17,51.78,1565.39,0.54
R-67556,HS|Kung Pao|Mushrooms,FEAST,Green,False,False,True,423.75327955045634,2.738102657281124,0.762526574442697,146.38,5501.29,119.37,0.77,41.23,1549.66,0.21
R-55168,HS|Pasta Bar|Plant Based,FT HOMESKILLET,Green,False,False,True,592.3611156776035,5.65167300726521,1.1400907193851846,102.94,4339.02,123.67,1.18,21.49,905.85,0.24
R-44533,HS|Pasta Bar|Protein,FT HOMESKILLET,Yellow,False,True,False,1990.0929976220475,19.49558620170966,5.271865719385181,203.91,6794.4,356.01,3.49,36.48,1215.46,0.94
R-67546,HS|Pasta|Baked 4 Cheese Penne,FT HOMESKILLET,Yellow,False,True,False,520.9854195486103,4.754020440087649,1.0705030112559029,95.9,4280.86,172.51,1.57,31.75,1417.5,0.35
R-50007,HS|Pasta|Beef Stroganoff,FT HOMESKILLET,Red,True,False,False,3641.549048293386,28.93337201730784,10.588722314401908,189.46,7686.7,984.2,7.82,51.21,2077.49,2.86
R-67287,HS|Pasta|Mushroom Stroganoff,FT HOMESKILLET,Green,False,False,True,641.1961432770119,5.71872524640379,1.2079573445829916,89.82,4312.57,134.71,1.2,18.87,906.0,0.25
R-56504,HS|Pasta|Shrimp Pesto,FEAST,Yellow,False,True,False,1320.1744846743393,8.109827167305331,1.4167004861643484,122.76,7090.54,362.69,2.23,33.73,1947.95,0.39
R-56115,HS|Perogy Plate|NO SMOKIE,FT HOMESKILLET,Yellow,False,True,False,918.3383181210328,6.980091804783942,1.1573519942207489,75.31,4182.84,221.29,1.68,18.15,1007.91,0.28
R-56114,HS|Perogy plate|WITH SMOKIE,FT HOMESKILLET,Yellow,False,True,False,1311.598318121033,12.292091804783944,1.9981519942207449,147.72,6352.54,278.47,2.61,31.36,1348.73,0.42
R-44369,HS|Pita Grilled,FEAST,Yellow,False,True,False,141.08334290334392,1.2630943790881504,0.4639070258480168,35.88,1107.89,162.16,1.45,41.24,1273.44,0.53
R-57360,HS|Pot Pie|Chicken|Plate,FT HOMESKILLET,Red,True,False,False,3263.36279550868,52.30177655476254,8.162275249903798,222.02,6874.61,603.21,9.67,41.04,1270.72,1.51
R-61937,HS|Pot Pie|Mushroom ,FT HOMESKILLET,Green,False,False,True,939.3156424389538,6.286769061399275,3.2245867067915976,58.44,3294.63,173.95,1.16,10.82,610.12,0.6
R-56915,HS|Potatoes| Rosemary Roasted,FT HOMESKILLET,Green,False,False,True,69.59849857938462,0.6413738227076923,0.1596523497415384,1.57,93.61,57.05,0.53,1.29,76.73,0.13
R-68213,HS|Potatoes|Lemon Roasted ,FT HOMESKILLET,Green,False,False,True,115.70679771754172,0.8367975750915752,0.3191687245421243,1.21,43.07,76.12,0.55,0.8,28.34,0.21
R-54827,HS|Potatoes|Mashed,FT SIDES ,Green,False,False,True,152.4251992820513,0.970385692307692,0.1802290051282051,3.99,581.58,150.92,0.96,3.95,575.82,0.18
R-56950,HS|Ratatouille Provencal|BOWL,FT HOMESKILLET,Green,False,False,True,375.1500585085568,3.259363627067605,1.0977782803906355,45.94,2067.9,111.99,0.97,13.71,617.28,0.33
R-45693,HS|Rice|Classic Fried ,FT HOMESKILLET,Green,False,False,True,141.0276470948231,0.4185752861285808,0.1367520603611899,79.53,291.11,112.82,0.33,63.62,232.89,0.11
R-68217,HS|Rice|Coconut ,FT HOMESKILLET,Green,False,False,True,237.6219475,0.4970725,0.20346725,147.74,433.82,157.37,0.33,97.84,287.3,0.13
R-62095,HS|Rice|Whole Grain ,FT SIDES ,Green,False,False,True,152.2361104989825,0.3279139991859991,0.1314030792022792,94.34,280.73,125.81,0.27,77.97,232.01,0.11
R-51291,HS|Roast Brussel Sprouts|SIDE,FT SIDES ,Green,False,False,True,102.2843077601411,1.2198037918871252,0.3806384479717811,8.54,392.39,73.06,0.87,6.1,280.28,0.27
R-73496,HS|Salad|Greek Salad|SIDE,FT HOMESKILLET,Yellow,False,True,False,396.5548942739037,3.638420970556178,0.7412474921499479,51.07,2525.49,198.28,1.82,25.54,1262.74,0.37
R-68426,HS|Salad|Kale Caesar|SIDE,FT HOMESKILLET,Green,False,False,True,196.84749658148328,1.4077897069423628,0.6585626540255395,18.24,783.24,151.42,1.08,14.03,602.49,0.51
R-44319,HS|Salad|Quinoa Tabouleh ,FEAST,Green,False,False,True,259.7083074029105,1.4548077935537642,0.8592157521712745,34.52,1340.13,112.92,0.63,15.01,582.67,0.37
R-61505,HS|Salad|Tomato Bocconcini,FEAST,Yellow,False,True,False,482.26709127067664,5.030454436090224,0.490600977443609,78.19,4083.27,307.18,3.2,49.8,2600.81,0.31
